WEATHER STATION NAME,STATION,YEAR,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySkyConditions,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,Sunrise,Sunset,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,MonthlyAverageWindSpeed,CoolingDegreeDaysSeasonToDate,MonthlyCoolingDegreeDays,MonthlyNumberDaysWithSnowfall,HeatingDegreeDaysSeasonToDate,MonthlyHeatingDegreeDays,MonthlyNumberDaysWithThunderstorms,MonthlyNumberDaysWithHeavyFog,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,REM,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,WindEquipmentChangeDate
ANCHORAGE,USW00026451,2003,2003-09-19 9:00:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",SY-MT,335,1001.7,-4.4,3.3,0,,0.8,3,57,,1001.8,996.9,16,0.4,10,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN092AAXX 19184 70273 32966 60104 10033 21044 39969 40018 53008 91753 333 10067 21022 555 91918;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 9:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1001.7,-5.6,5,0,||00 00 00,,,47,FEW:02,1001.8,996.9,16,1.1,10,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET085PANC 191853Z 01007KT 10SM FEW120 SCT150 BKN180 05/M06 A2958 RMK AO2 SLP018 T00501056;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 10:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1002,-5.6,6.7,0,||00 00 00,,,41,FEW:02,1002.1,997.2,16,2,60,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET092PANC 191953Z 06009KT 10SM FEW120 SCT150 BKN180 BKN250 07/M06 A2959 RMK AO2 SLP021 T00671056;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 11:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1002.4,-4.4,8.3,0,||00 00 00,0.6,3,41,FEW:02,1002.4,997.6,16,3.3,30,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET098PANC 192053Z 03008KT 10SM FEW060 SCT120 SCT150 BKN180 08/M04 A2960 RMK AO2 SLP024 T00831044 53006;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 13:00:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1002.4,-4.4,9.4,0,,,,38,,1002.5,,16,,50,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 13:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1002.4,-4.4,10,0,||00 00 00,,,36,FEW:02,1002.6,997.6,16,4.2,50,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET092PANC 192253Z 05008KT 10SM FEW100 SCT150 BKN200 BKN250 10/M04 A2960 RMK AO2 SLP026 T01001044;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 14:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1002.4,-4,10,,||00 00 00,0.2,1,37,FEW:02,1002.6,997.6,16.093,4.3,50,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET103PANC 192353Z 05005KT 10SM FEW100 SCT150 BKN200 10/M04 A2960 RMK AO2 SLP026 T01001044 10106 20033 51002;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 15:00:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",SY-MT,335,1002.4,-4.4,10,0,,0.2,1,36,,1002.6,997.6,16,4.2,50,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN092AAXX 20004 70273 32966 60505 10100 21044 39976 40026 51002 92353 333 10106 21016 555 92000;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 15:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1002.4,-4.4,10.6,0,||00 00 00,,,35,SCT:04,1002.4,997.6,16,4.5,30,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET085PANC 200053Z 03005KT 10SM SCT070 BKN140 BKN200 11/M04 A2960 RMK AO2 SLP024 T01061044;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 16:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1002,-5.6,10.6,0,||00 00 00,,,32,FEW:02,1002.2,997.2,16,4.1,60,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET101PANC 200153Z 06007KT 10SM FEW080 SCT100 BKN200 11/M06 A2959 RMK AO2 SLP022 VCSH E OVR MTNS T01061056;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 17:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1002.4,-3.3,9.4,0,||00 00 00,-0.2,5,41,FEW:02,1002.4,997.6,16,4.2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET125PANC 200253Z 00000KT 10SM FEW060 BKN090 BKN180 OVC250 09/M03 A2960 RMK AO2 SLP024 VCSH NE-SE OVR MTNS BINOVC T00941033 55002;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 18:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1002.4,-0.6,8.3,0,||00 00 00,,,54,FEW:02,1002.5,997.6,16,4.5,160,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET105PANC 200353Z 16005KT 10SM FEW060 BKN080 BKN120 08/M01 A2960 RMK AO2 SLP025 VCSH NE-SE OVR MTNS T00831006;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 19:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1002.7,0,7.8,0,||00 00 00,,,58,FEW:02,1003,997.9,16,4.4,40,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET096PANC 200453Z 04003KT 10SM FEW060 BKN070 BKN120 08/00 A2961 RMK AO2 SLP030 VIRGA ALQDS T00780000;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 20:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1003.1,0,8,,||00 00 00,0.9,3,57,SCT:04,1003.2,998.3,16.093,4.4,190,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET114PANC 200553Z 19005KT 10SM SCT060 BKN070 BKN120 08/00 A2962 RMK AO2 SLP032 VIRGA ALQDS T00780000 10117 20078 53009;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 21:00:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",SY-MT,335,1003,0,7.8,0,,0.9,3,58,,1003.2,998.2,16,4.4,190,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN092AAXX 20064 70273 32766 61905 10078 20000 39982 40032 53009 90553 333 10117 21016 555 92006;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 21:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1003.4,0.6,7.2,0,||00 00 00,,,63,FEW:02,1003.4,998.6,16,4.4,180,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET084PANC 200653Z 18006KT 10SM FEW060 SCT070 OVC090 07/01 A2963 RMK AO2 SLP034 T00720006;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 22:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1003.4,1.1,6.1,0,||00 00 00,,,71,SCT:04,1003.5,998.6,16,4,170,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET084PANC 200753Z 17003KT 10SM SCT060 BKN075 OVC090 06/01 A2963 RMK AO2 SLP035 T00610011;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-19 23:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1003.4,1.1,3.9,0,||00 00 00,0.2,0,82,FEW:02,1003.4,998.6,16,2.7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET093PANC 200853Z 00000KT 10SM FEW080 SCT090 04/01 A2963 RMK AO2 SLP034 T00390011 401171022 50002;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-20 0:00:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",SOD,,,,,,,,,,,,,,,,,,637,1910,,4.2,,,,,4.1,0,-4.63,14.1,6.7,1.7,360,11.2,4.3,0,T,360,9.4,RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-20 0:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1003,0.6,3.3,0,||00 00 00,,,83,FEW:02,1003.3,998.3,16,2.2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET077PANC 200953Z 00000KT 10SM FEW090 SCT150 03/01 A2962 RMK AO2 SLP033 T00330006;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-20 1:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1002.7,-1.1,3.3,0,||00 00 00,,,73,FEW:02,1002.8,997.9,16,1.6,360,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET078PANC 201053Z 36007KT 10SM FEW090 SCT150 03/M01 A2961 RMK AO2 SLP028 T00331011;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-20 2:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1002.4,-3,3,,||00 00 00,-1,8,65,BKN:07 220.0,1002.4,997.6,16.093,0.6,360,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET093PANC 201153Z 36008KT 10SM CLR BKN150 03/M03 A2960 RMK AO2 SLP024 T00331028 10083 20017 58010;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-20 3:00:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",SY-MT,335,1002.4,-2.8,3.3,0,,-1,8,65,,1002.4,997.6,16,1,360,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN086AAXX 20124 70273 32966 63608 10033 21028 39976 40024 58010 91153 333 20017 555 92012;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-20 3:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1001.7,-5,3.3,0,||00 00 00,,,55,FEW:02,1001.7,996.9,16,0.2,360,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET078PANC 201253Z 36010KT 10SM FEW090 BKN120 03/M05 A2958 RMK AO2 SLP017 T00331050;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-20 4:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1001,-4.4,2.8,0,||00 00 00,,,59,BKN:07,1001.1,996.3,16,0.1,360,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET071PANC 201353Z 36012KT 10SM BKN100 03/M04 A2956 RMK AO2 SLP011 T00281044;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-20 5:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,1000,-5,3.3,0,||00 00 00,-2.4,8,55,BKN:07,1000,995.3,16,0.2,350,11.3,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET087PANC 201453Z 35014G22KT 10SM BKN100 BKN110 03/M05 A2953 RMK AO2 SLP000 T00331050 58024;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-20 6:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,999.3,-5.6,3.3,0,||00 00 00,,,52,BKN:07,999.5,994.6,16,0.1,360,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET078PANC 201553Z 36016KT 10SM BKN100 BKN120 03/M06 A2951 RMK AO2 SLP995 T00331056;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-20 7:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,998.6,-5.6,3.3,0,||00 00 00,,,52,BKN:07,998.7,993.9,16,0.1,360,10.8,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET081PANC 201653Z 36016G21KT 10SM BKN080 BKN100 03/M06 A2949 RMK AO2 SLP987 T00331056;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-20 8:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,999,-5,3,,||00 00 00,-1,5,56,SCT:04,999.1,994.3,16.093,-0.1,360,10.3,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET111PANC 201753Z 36014G20KT 10SM SCT085 BKN140 03/M05 A2950 RMK AO2 SLP991 VIRGA ALQDS T00331050 10039 20028 55010;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-20 9:00:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",SY-MT,335,999,-5,3.3,0,,-1,5,55,,999.1,994.2,16,0.2,360,10.3,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN098AAXX 20184 70273 32966 63614 10033 21050 39942 49991 55010 91753 333 10083 20028 91020 555 92018;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
ANCHORAGE,USW00026451,2003,2003-09-20 9:53:00,61.169,-150.0278,36.6,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",FM-15,335,998.3,-5.6,3.9,0,||00 00 00,,,50,SCT:04,998.4,993.6,16,0.4,40,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET085PANC 201853Z 04008KT 10SM SCT075 BKN090 BKN130 04/M06 A2948 RMK AO2 SLP984 T00391056;,SE,1.7,mi,"TEMP, PRECIP, SNOW",131,"MMTS, SRG, SNOWBOARD, SNOWSTAKE",61.1561,-149.9847,"ANCHORAGE FORECAST OFFICE, AK",06/01/2006
