year,species,length_wet_cm,weight_wet_grams,weight_froz_grams,length_frozen_cm,,,,,,,,,,,,,,,,,
2002,Coho,173,59,57,170,,,,,,,,,,,,,,,,,
2002,Coho,253,195,193,246,,,,,,,,,,,,,,,,,
2002,Coho,261,212,212,258,,,,,,,,,,,,,,,,,
2002,Pink,533,194,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,542,202,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,478,1500,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,470,1370,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,502,1430,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,441,1250,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,502,1430,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,470,1370,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,478,1500,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,542,202,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,533,194,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,149,34,33,145,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,140,,,,,,,,,,,,,,,,,
2002,Pink,154,32,32,141,,,,,,,,,,,,,,,,,
2002,Pink,140,24,24,137,,,,,,,,,,,,,,,,,
2002,Pink,149,39,30,137,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,34,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,20,133,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,142,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,26,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,32,144,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,35,150,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,34,148,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,23,132,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,24,136,,,,,,,,,,,,,,,,,
2002,Pink,151,29,29,143,,,,,,,,,,,,,,,,,
2002,Pink,146,27,28,145,,,,,,,,,,,,,,,,,
2002,Pink,148,27,27,142,,,,,,,,,,,,,,,,,
2002,Pink,150,37,35,145,,,,,,,,,,,,,,,,,
2002,Pink,153,34,32,143,,,,,,,,,,,,,,,,,
2002,Pink,149,27,26,136,,,,,,,,,,,,,,,,,
2002,Pink,139,24,24,136,,,,,,,,,,,,,,,,,
2002,Pink,145,32,31,144,,,,,,,,,,,,,,,,,
2002,Pink,138,26,25,135,,,,,,,,,,,,,,,,,
2002,Pink,150,31,30,144,,,,,,,,,,,,,,,,,
2002,Pink,148,26,26,138,,,,,,,,,,,,,,,,,
2002,Pink,143,27,26,134,,,,,,,,,,,,,,,,,
2002,Pink,153,32,32,148,,,,,,,,,,,,,,,,,
2002,Pink,157,35,34,154,,,,,,,,,,,,,,,,,
2002,Pink,137,19,23,134,,,,,,,,,,,,,,,,,
2002,Pink,149,32,32,150,,,,,,,,,,,,,,,,,
2002,Pink,145,26,29,144,,,,,,,,,,,,,,,,,
2002,Pink,152,33,31,147,,,,,,,,,,,,,,,,,
2002,Pink,155,35,37,152,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,30,144,,,,,,,,,,,,,,,,,
2002,Pink,142,26,27,139,,,,,,,,,,,,,,,,,
2002,Pink,153,33,32,147,,,,,,,,,,,,,,,,,
2002,Pink,142,28,26,140,,,,,,,,,,,,,,,,,
2002,Pink,160,41,42,155,,,,,,,,,,,,,,,,,
2002,Pink,144,24,25,140,,,,,,,,,,,,,,,,,
2002,Pink,147,26,27,140,,,,,,,,,,,,,,,,,
2002,Pink,147,31,29,144,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,23,135,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,30,145,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,24,133,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,30,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,34,150,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,21,133,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,33,148,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,18,120,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,28,139,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,21,125,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,24,138,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,29,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,28,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,136,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,24,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,28,135,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,23,133,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,28,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,24,132,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,20,124,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,7,92,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,139,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,25,135,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,138,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,146,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,24,134,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,26,134,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,29,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,134,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,32,147,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,29,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,26,136,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,24,134,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,34,142,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,29,145,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,139,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,22,130,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,36,151,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,138,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,29,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,36,152,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,23,135,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,30,142,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,29,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,23,133,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,142,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,145,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,25,135,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,29,146,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,20,131,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,24,134,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,28,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,138,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,7,92,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,24,134,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,146,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,138,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,139,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,20,124,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,24,132,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,28,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,23,133,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,28,135,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,25,135,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,134,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,35,150,,,,,,,,,,,,,,,,,
2002,Pink,140,24,24,137,,,,,,,,,,,,,,,,,
2002,Pink,142,26,27,139,,,,,,,,,,,,,,,,,
2002,Pink,143,27,26,134,,,,,,,,,,,,,,,,,
2002,Pink,155,35,37,152,,,,,,,,,,,,,,,,,
2002,Pink,147,31,29,144,,,,,,,,,,,,,,,,,
2002,Pink,145,26,29,144,,,,,,,,,,,,,,,,,
2002,Pink,149,32,32,150,,,,,,,,,,,,,,,,,
2002,Pink,137,19,23,134,,,,,,,,,,,,,,,,,
2002,Pink,157,35,34,154,,,,,,,,,,,,,,,,,
2002,Pink,153,32,32,148,,,,,,,,,,,,,,,,,
2002,Pink,149,39,30,137,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,36,151,,,,,,,,,,,,,,,,,
2002,Pink,146,27,28,145,,,,,,,,,,,,,,,,,
2002,Pink,160,41,42,155,,,,,,,,,,,,,,,,,
2002,Pink,154,32,32,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,141,,,,,,,,,,,,,,,,,
2002,Pink,149,34,33,145,,,,,,,,,,,,,,,,,
2002,Pink,145,32,31,144,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,139,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,136,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,29,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,138,,,,,,,,,,,,,,,,,
2002,Pink,153,33,32,147,,,,,,,,,,,,,,,,,
2002,Pink,151,29,29,143,,,,,,,,,,,,,,,,,
2002,Pink,142,28,26,140,,,,,,,,,,,,,,,,,
2002,Pink,148,26,26,138,,,,,,,,,,,,,,,,,
2002,Pink,149,27,26,136,,,,,,,,,,,,,,,,,
2002,Pink,153,34,32,143,,,,,,,,,,,,,,,,,
2002,Pink,150,37,35,145,,,,,,,,,,,,,,,,,
2002,Pink,148,27,27,142,,,,,,,,,,,,,,,,,
2002,Pink,152,33,31,147,,,,,,,,,,,,,,,,,
2002,Pink,139,24,24,136,,,,,,,,,,,,,,,,,
2002,Pink,138,26,25,135,,,,,,,,,,,,,,,,,
2002,Pink,147,26,27,140,,,,,,,,,,,,,,,,,
2002,Pink,144,24,25,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,140,,,,,,,,,,,,,,,,,
2002,Pink,150,31,30,144,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,28,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,24,138,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,34,142,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,23,133,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,29,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,145,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,25,135,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,29,146,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,20,131,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,24,134,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,28,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,138,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,34,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,20,133,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,142,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,26,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,32,144,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,30,144,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,34,148,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,23,132,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,27,142,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,30,145,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,22,130,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,29,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,29,145,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,23,135,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,24,134,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,26,136,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,29,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,32,147,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,21,125,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,36,152,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,29,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,23,135,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,24,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,24,133,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,30,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,34,150,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,30,142,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,21,133,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,33,148,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,18,120,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,140,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,28,139,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,24,136,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,26,134,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,141,,,,,,,,,,,,,,,,,
2002,Sockeye,208,99,98,203,,,,,,,,,,,,,,,,,
2002,Sockeye,143,30,28,139,,,,,,,,,,,,,,,,,
2002,Sockeye,148,33,33,143,,,,,,,,,,,,,,,,,
2002,Sockeye,150,38,36,145,,,,,,,,,,,,,,,,,
2002,Sockeye,148,29,29,140,,,,,,,,,,,,,,,,,
2002,Sockeye,143,30,28,139,,,,,,,,,,,,,,,,,
2002,Sockeye,148,29,29,140,,,,,,,,,,,,,,,,,
2002,Sockeye,148,33,33,143,,,,,,,,,,,,,,,,,
2002,Sockeye,208,99,98,203,,,,,,,,,,,,,,,,,
2002,Sockeye,150,38,36,145,,,,,,,,,,,,,,,,,
2002,Chum,541,1878,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,360,518,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,406,865,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,392,678,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,541,1878,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,360,518,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,406,865,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,392,678,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,126,17,19,125,,,,,,,,,,,,,,,,,
2002,Chum,96,6,8,94,,,,,,,,,,,,,,,,,
2002,Chum,110,9,10,108,,,,,,,,,,,,,,,,,
2002,Chum,96,6,8,94,,,,,,,,,,,,,,,,,
2002,Chum,126,17,19,125,,,,,,,,,,,,,,,,,
2002,Coho,224,137,274,271,,,,,,,,,,,,,,,,,
2002,Coho,284,280,136,217,,,,,,,,,,,,,,,,,
2002,Coho,246,176,175,240,,,,,,,,,,,,,,,,,
2002,Coho,224,137,274,271,,,,,,,,,,,,,,,,,
2002,Coho,246,176,175,240,,,,,,,,,,,,,,,,,
2002,Coho,284,280,136,217,,,,,,,,,,,,,,,,,
2002,Pink,484,1588,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,602,2507,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,484,1588,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,148,27,29,145,,,,,,,,,,,,,,,,,
2002,Pink,148,30,31,140,,,,,,,,,,,,,,,,,
2002,Pink,150,26,28,140,,,,,,,,,,,,,,,,,
2002,Pink,158,37,38,152,,,,,,,,,,,,,,,,,
2002,Pink,148,30,30,140,,,,,,,,,,,,,,,,,
2002,Pink,150,31,32,140,,,,,,,,,,,,,,,,,
2002,Pink,145,23,24,144,,,,,,,,,,,,,,,,,
2002,Pink,145,26,26,136,,,,,,,,,,,,,,,,,
2002,Pink,155,37,35,142,,,,,,,,,,,,,,,,,
2002,Pink,145,25,27,140,,,,,,,,,,,,,,,,,
2002,Pink,159,39,38,150,,,,,,,,,,,,,,,,,
2002,Pink,150,25,28,142,,,,,,,,,,,,,,,,,
2002,Pink,159,33,35,150,,,,,,,,,,,,,,,,,
2002,Pink,132,19,20,128,,,,,,,,,,,,,,,,,
2002,Pink,151,34,33,146,,,,,,,,,,,,,,,,,
2002,Pink,143,28,27,136,,,,,,,,,,,,,,,,,
2002,Pink,162,39,39,148,,,,,,,,,,,,,,,,,
2002,Pink,147,29,29,140,,,,,,,,,,,,,,,,,
2002,Pink,145,27,27,135,,,,,,,,,,,,,,,,,
2002,Pink,139,24,24,136,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,18,127,,,,,,,,,,,,,,,,,
2002,Pink,152,32,32,140,,,,,,,,,,,,,,,,,
2002,Pink,154,34,35,151,,,,,,,,,,,,,,,,,
2002,Pink,145,28,29,137,,,,,,,,,,,,,,,,,
2002,Pink,140,24,22,137,,,,,,,,,,,,,,,,,
2002,Pink,151,32,32,145,,,,,,,,,,,,,,,,,
2002,Pink,139,26,26,135,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,26,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,3,72,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,25,144,,,,,,,,,,,,,,,,,
2002,Pink,154,31,34,145,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,22,124,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,22,131,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,28,143,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,26,139,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,30,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,3,71,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,26,137,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,143,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,4,80,,,,,,,,,,,,,,,,,
2002,Pink,150,32,39,152,,,,,,,,,,,,,,,,,
2002,Pink,160,38,32,142,,,,,,,,,,,,,,,,,
2002,Pink,140,23,24,130,,,,,,,,,,,,,,,,,
2002,Pink,151,34,33,146,,,,,,,,,,,,,,,,,
2002,Pink,145,23,24,144,,,,,,,,,,,,,,,,,
2002,Pink,139,24,24,136,,,,,,,,,,,,,,,,,
2002,Pink,151,32,32,145,,,,,,,,,,,,,,,,,
2002,Pink,140,24,22,137,,,,,,,,,,,,,,,,,
2002,Pink,145,28,29,137,,,,,,,,,,,,,,,,,
2002,Pink,147,29,29,140,,,,,,,,,,,,,,,,,
2002,Pink,152,32,32,140,,,,,,,,,,,,,,,,,
2002,Pink,155,37,35,142,,,,,,,,,,,,,,,,,
2002,Pink,132,19,20,128,,,,,,,,,,,,,,,,,
2002,Pink,139,26,26,135,,,,,,,,,,,,,,,,,
2002,Pink,158,37,38,152,,,,,,,,,,,,,,,,,
2002,Pink,143,28,27,136,,,,,,,,,,,,,,,,,
2002,Pink,148,30,30,140,,,,,,,,,,,,,,,,,
2002,Pink,150,25,28,142,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,31,143,,,,,,,,,,,,,,,,,
2002,Pink,150,32,39,152,,,,,,,,,,,,,,,,,
2002,Pink,160,38,32,142,,,,,,,,,,,,,,,,,
2002,Pink,140,23,24,130,,,,,,,,,,,,,,,,,
2002,Pink,148,30,31,140,,,,,,,,,,,,,,,,,
2002,Pink,154,34,35,151,,,,,,,,,,,,,,,,,
2002,Pink,148,27,29,145,,,,,,,,,,,,,,,,,
2002,Pink,159,39,38,150,,,,,,,,,,,,,,,,,
2002,Pink,145,25,27,140,,,,,,,,,,,,,,,,,
2002,Pink,145,26,26,136,,,,,,,,,,,,,,,,,
2002,Pink,159,33,35,150,,,,,,,,,,,,,,,,,
2002,Pink,150,31,32,140,,,,,,,,,,,,,,,,,
2002,Pink,162,39,39,148,,,,,,,,,,,,,,,,,
2002,Pink,150,26,28,140,,,,,,,,,,,,,,,,,
2002,Pink,154,31,34,145,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,28,143,,,,,,,,,,,,,,,,,
2002,Pink,145,27,27,135,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,25,144,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,3,71,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,18,127,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,30,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,26,139,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,22,124,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,26,141,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,3,72,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,26,137,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,4,80,,,,,,,,,,,,,,,,,
2002,Pink,nd,nd,22,131,,,,,,,,,,,,,,,,,
2002,Sockeye,553,2160,nd,nd,,,,,,,,,,,,,,,,,
2002,Sockeye,215,114,115,204,,,,,,,,,,,,,,,,,
2002,Sockeye,148,35,35,142,,,,,,,,,,,,,,,,,
2002,Sockeye,162,42,42,147,,,,,,,,,,,,,,,,,
2002,Sockeye,148,35,35,142,,,,,,,,,,,,,,,,,
2002,Sockeye,215,114,115,204,,,,,,,,,,,,,,,,,
2002,Chinook,354,516,503,342,,,,,,,,,,,,,,,,,
2002,Chum,513,1670,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,604,2740,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,630,3370,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,621,3280,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,531,1810,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,682,4490,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,585,2460,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,531,1810,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,513,1670,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,585,2460,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,604,2740,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,630,3370,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,621,3280,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,682,4490,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,495,1900,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,361,590,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,410,820,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,399,800,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,455,1950,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,634,3030,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,576,2130,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,428,930,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,526,1750,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,456,1150,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,535,2000,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,531,2090,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,526,1750,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,428,930,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,399,800,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,535,2000,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,361,590,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,410,820,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,455,1950,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,456,1150,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,531,2090,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,495,1900,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,634,3030,nd,nd,,,,,,,,,,,,,,,,,
2002,Chum,576,2130,nd,nd,,,,,,,,,,,,,,,,,
2002,Coho,674,3720,nd,nd,,,,,,,,,,,,,,,,,
2002,Coho,177,59,61,172,,,,,,,,,,,,,,,,,
2002,Coho,198,83,85,184,,,,,,,,,,,,,,,,,
2002,Coho,145,32,33,140,,,,,,,,,,,,,,,,,
2002,Coho,226,131,133,210,,,,,,,,,,,,,,,,,
2002,Coho,263,233,233,258,,,,,,,,,,,,,,,,,
2002,Coho,178,64,66,172,,,,,,,,,,,,,,,,,
2002,Coho,137,26,28,127,,,,,,,,,,,,,,,,,
2002,Coho,184,76,76,181,,,,,,,,,,,,,,,,,
2002,Coho,285,298,297,276,,,,,,,,,,,,,,,,,
2002,Coho,283,279,282,278,,,,,,,,,,,,,,,,,
2002,Coho,177,59,61,172,,,,,,,,,,,,,,,,,
2002,Coho,184,76,76,181,,,,,,,,,,,,,,,,,
2002,Coho,137,26,28,127,,,,,,,,,,,,,,,,,
2002,Coho,285,298,297,276,,,,,,,,,,,,,,,,,
2002,Coho,283,279,282,278,,,,,,,,,,,,,,,,,
2002,Coho,178,64,66,172,,,,,,,,,,,,,,,,,
2002,Coho,263,233,233,258,,,,,,,,,,,,,,,,,
2002,Coho,226,131,133,210,,,,,,,,,,,,,,,,,
2002,Coho,145,32,33,140,,,,,,,,,,,,,,,,,
2002,Coho,198,83,85,184,,,,,,,,,,,,,,,,,
2002,Pink,513,1820,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,479,1220,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,485,1420,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,500,1610,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,481,1460,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,463,1330,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,515,1890,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,520,1580,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,481,1220,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,591,2500,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,500,1610,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,479,1220,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,591,2500,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,481,1460,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,481,1220,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,463,1330,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,515,1890,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,513,1820,nd,nd,,,,,,,,,,,,,,,,,
2002,Pink,485,1420,nd,nd,,,,,,,,,,,,,,,,,
